track_id,name,popularity,duration_ms,artist_id,artist_name,num_artists,playlist_id,playlist_name
33hHFUHa5lqhGgKZDITsyW,Don't say goodbye,0,260000,14JBboD1LaDlkSM0GsSa40,Pops Fernandez,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
7lvr1DwG78dutURkiosUVF,If I Believed,0,231426,00RJAkLnjGx4kVWVJbOJx1,Carol Banawa,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
55DEQZZ1traulfeH3ax3KL,The First Time I Loved Forever,0,182413,00RJAkLnjGx4kVWVJbOJx1,Carol Banawa,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
3q9fEhaxpwiQOEsTDsEc80,Stay,0,262504,00RJAkLnjGx4kVWVJbOJx1,Carol Banawa,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
44A07wZA9HP7XDrpDn5Ny8,Everlasting Love,0,265933,719ZCUqy59oGckcB1MzVTx,The Company,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
3m2urWLjbbu4zBMHc4wuu0,Starting over Again,0,247586,29Aqsp33ANrcidwOkNJJU6,Lani Misalucha,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
2ihUXb4jayaUoxmID8pgB8,Stay (On the Wings of Love Teleserye Theme),0,262086,1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
2FvEkV0uR4nMEviaaiDYGn,If I'm Not in Love,21,225186,6ty99gP6NrhgCOkMF2ONpy,Janno Gibbs,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
0nDeOp4oP4wnwzr5aEXyRV,Friend of Mine,0,204506,0IIttGAzd1Ngnsa5SQWsOL,Odette Quesada,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
282TnPqgxtjzcec3H0eP7y,Photograph,43,170960,4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
0w0JBoDQXAcBUGHwtJXxqI,Now That I Have You,0,248066,719ZCUqy59oGckcB1MzVTx,The Company,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
3fX6occrRQXyzQ30biKbVy,Even If,0,211693,37MhCWJuuVFFYa71Sj3Mpj,Jam Morales,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
0dBg8sxoXUg8SVJBlN3Bhg,For Baby,0,278986,4kl1LM3rjWg83OBrmNlzOZ,Donna Cruz,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
7GAzawxdlO3r7cXqDciytC,Just A Smile Away - APO Hiking Society Tribute Album,3,174000,6Vmp90FCN8neBZ4anl4UI6,Ivy Joy Aguila-Maniquiz,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
3pagqpQxHahTiSCXZguxeN,Pag-ibig,0,192066,4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
18iIR01rzP3KgeFfOJhHGB,Show Me a Smile,0,201360,4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
1wRnLRqZL3W38L7tCugF79,Can This Be Love,0,204986,4kqsp7WTMpLUKe9GDJfY97,Smokey Mountain,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
3mDWuvGM0fzvNJE6kuu6TT,Kahit Habang Buhay,0,224613,4kqsp7WTMpLUKe9GDJfY97,Smokey Mountain,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
7jhElwmyKzHEGIinmF4KIh,Fallin',34,263226,6ty99gP6NrhgCOkMF2ONpy,Janno Gibbs,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
0JbvjjUJ75ZRnbT9Z629Ca,Moments of Love,34,241440,"['6ty99gP6NrhgCOkMF2ONpy', '2b13AzQC2dauXDkpnX5xv7']","['Janno Gibbs', 'Jennylyn Mercado']",2,2urphK2gaVU9oJxhRAUjKE,hugot opm
3CemMEC1IQ7ZPamEZfl6BR,Say You'll Never Go,0,315373,0vkER0y96fNRbGEs6wLZxR,Neocolours,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
6jsVJNWXB2anDQURWerln9,Hold On,0,290453,0vkER0y96fNRbGEs6wLZxR,Neocolours,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
5fYXiqdpiUanPGjt9Pu4Ev,Tuloy Pa Rin,0,272973,0vkER0y96fNRbGEs6wLZxR,Neocolours,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
0oQV1f4k6Cf4kwfOz26GfN,Maybe,0,270666,0vkER0y96fNRbGEs6wLZxR,Neocolours,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
3ToQkWZmGm2iNeien5ybPt,Maybe This Time,0,202706,2b13AzQC2dauXDkpnX5xv7,Jennylyn Mercado,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
7gmkwCEMuytsW5NwFrsU7R,Never Gonna Let You Go,25,280234,"['2b13AzQC2dauXDkpnX5xv7', '6ty99gP6NrhgCOkMF2ONpy']","['Jennylyn Mercado', 'Janno Gibbs']",2,2urphK2gaVU9oJxhRAUjKE,hugot opm
4jTyPPZkFyJiAYCVgDbajS,Alipin,0,272453,719ZCUqy59oGckcB1MzVTx,The Company,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
6DqVfmRyTiQp3xC1fFXNNH,Of All The Things,25,195013,1GlMjIezcLwV3OFlX0uXOv,Lea Salonga,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
3ynDXi01YTsb9WrIDCK9oJ,Let Me Be the One,46,280400,"['4NeCu267LZemnoq44lZYKy', '6DiAVYfSzZi8h1fGuTD6LI']","['Julie Anne San Jose', 'Jimmy Bondoc']",2,2urphK2gaVU9oJxhRAUjKE,hugot opm
4N0XG7hGoVnUKI2kuRGN1u,Kisapmata,66,280946,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
2wz9Oj09d1jkK0YE8QTvVK,Balisong,0,219440,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
2vVW17crZs4KInids0h9SE,241 (My Favorite Song),0,272600,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,68,242800,6Ww3OMFzCaO33ulKh1LBFN,Hale,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
6xCj7W8PkDuTmwI0MBa0uF,Firewoman,30,224400,4uYSTU2ckuHB8nfBxURSBj,Hungry Young Poets,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
6CHpr3pY2MbJ5y1076UDnI,The Day You Said Goodnight - Acoustic Version,55,328533,6Ww3OMFzCaO33ulKh1LBFN,Hale,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
2S80c51YXgJQhkhX603fMA,Prinsesa,62,267293,3nZa8vRD64ueq3d0JNYTsl,6cyclemind,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
6NFKf8vBApSvtzkapYmnVR,Tadhana,1,222446,3wbCeEPAW6po7J46netxMT,Up Dharma Down,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
7zzZmpw8L66ZPjH1M6qmOs,Migraine,65,267960,2kZThDGZcHl4klYYFk0v8n,Moonstar88,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
57DJFlR1FzlZEtxyHzdCsY,BMD,20,251053,6Xx1uQPrAF37dtVMKEmvx5,Cueshé,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
6LFcRDg88sfy0MpFUIpKvJ,When I Met You - APO Hiking Society Tribute Album,15,276906,0jehHGqZ0sX55acPEbaS0N,Out Of Luck,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
5AjbSv7nkr78wzmuHEfjg0,Magkabilang Mundo,62,236705,6urxZktbtGcTIIqxQZ1d8q,Jireh Lim,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
7ub42AaogkGijtfoXWMyKR,Buko,0,315973,6urxZktbtGcTIIqxQZ1d8q,Jireh Lim,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
5zMR44ZH4KVZj4FlhTj3SE,Magbalik,69,326813,4HOEnLufwAqJ2qoJPVnL01,Callalily,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
4QbJjJiHz3p3dYK2HwXqLP,I,52,252680,3nZa8vRD64ueq3d0JNYTsl,6cyclemind,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
2wM7hjeO69ca2EjJMRyx8q,Binibini,0,274626,7ymgfUyJFViyg1qFo4M2nH,Brownman Revival,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
2lnDNgTDt5Ouu5dCpvjvsF,Ikaw Lang Ang Aking Mahal,57,232013,7ymgfUyJFViyg1qFo4M2nH,Brownman Revival,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
205HKpXEVef87c2rDx4uJm,Cool Off,0,221253,1J9AYwtdzwZiVW1mGkQpp6,Session Road,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
2aoW8n4DHF23y9BINksrVW,Suntok Sa Buwan,0,230386,1J9AYwtdzwZiVW1mGkQpp6,Session Road,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
7k0wtsJzYwU4RtodDuDKPH,Simpleng Tao - original,0,246600,7HJDRQAfEcFiARVehhM6qD,Gloc-9,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
7uuirrtCr8O8fz7kQS6VUR,Pare Ko,65,325000,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
6g5obKN94RJAjha3luUExe,Sembreak,44,242493,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
0GGfPhGuWC2JGc7hlvjLXa,Alapaap,64,263000,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
4iuAGPs5hlZqsKsS0ZnyWB,Minsan,55,254333,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
1NopgVCMVhCKIm64tF7auX,With A Smile,68,278173,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
1lan3CApvveTezmBBGzsGu,Magasin,62,248840,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
11z9XKmqywLusY7r3zPWaB,Butterscotch,27,276160,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
2oxpnUxDY07G0DSTKYQYvv,Sa Wakas,25,155666,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
3Yb2JVsh33v17rAou2mNnN,Waiting For The Bus,35,206000,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
5aeUAKVIJseJpFQetiDard,Fine Time,42,180333,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
2A3CzmtFj1sK6W1qQtBz86,Huwag Mo Nang Itanong,58,249333,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
6vZY4qmjHQw8BkocWY6LdO,Fill Her,44,107173,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
720V7AnwXjC8IJnSRLokEw,Fruitcake,37,300693,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
0XQJBON0zlZAGjAzqECd3K,Shadow,27,157866,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
4D7fbbvwE6os8ZalI8F9c1,Trip To Jerusalem,23,375266,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
47FBi8vqUr5nH2j2QWD4RR,Lightyears,29,258733,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
60rkq0VvIG13zzwdTFlzdA,Santa Ain't Comin' No Mo,17,171866,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
0keQ1tBbYve33j3D827bAO,Christmas Party,31,244400,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2urphK2gaVU9oJxhRAUjKE,hugot opm
